TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2022,3,31,22,0,20XX FRANKLIN ST,Grandview-Woodland,495452.3165,5458815.0513
Theft from Vehicle,2022,5,8,23,30,20XX FRANKLIN ST,Grandview-Woodland,495452.3165,5458815.0513
Theft from Vehicle,2022,8,16,20,0,20XX GRANT ST,Grandview-Woodland,495439.5318,5457608.352
Theft from Vehicle,2022,4,25,21,5,20XX GRAVELEY ST,Grandview-Woodland,495366.2634,5457518.5981
Theft from Vehicle,2022,5,16,4,0,20XX GRAVELEY ST,Grandview-Woodland,495366.2634,5457518.5981
Theft from Vehicle,2022,6,28,22,30,20XX GRAVELEY ST,Grandview-Woodland,495366.2634,5457518.5981
Theft from Vehicle,2022,11,19,23,0,20XX NAPIER ST,Grandview-Woodland,495475.4083,5458009.6472
Theft from Vehicle,2022,11,7,3,0,20XX SEMLIN DR,Grandview-Woodland,495356.5852,5457085.0577
Theft from Vehicle,2022,3,15,19,0,20XX TRIUMPH ST,Grandview-Woodland,495384.3479,5459016.404
Theft from Vehicle,2022,11,1,3,0,20XX VENABLES ST,Grandview-Woodland,495427.096,5458213.3156
Theft from Vehicle,2022,10,12,3,4,20XX WILLIAM ST,Grandview-Woodland,495378.6295,5457887.1523
Theft from Vehicle,2022,4,17,15,0,20XX WOODLAND DR,Grandview-Woodland,494653.0451,5457126.6967
Theft from Vehicle,2022,11,9,11,21,21XX E 1ST AVE,Grandview-Woodland,495591.0986,5457414.7665
Theft from Vehicle,2022,4,2,23,0,21XX E 4TH AVE,Grandview-Woodland,495496.7885,5457109.2359
Theft from Vehicle,2022,6,2,15,0,21XX E 6TH AVE,Grandview-Woodland,495626.234,5456912.5885
Theft from Vehicle,2022,2,25,22,0,21XX E PENDER ST,Grandview-Woodland,495518.361,5458606.4731
Theft from Vehicle,2022,6,7,21,0,21XX ETON ST,Grandview-Woodland,495621.1601,5459417.3554
Theft from Vehicle,2022,5,15,22,0,21XX KITCHENER ST,Grandview-Woodland,495572.9735,5457705.6987
Theft from Vehicle,2022,10,14,15,0,21XX PANDORA ST,Grandview-Woodland,495563.3592,5458925.4883
Theft from Vehicle,2022,7,25,1,0,21XX TEMPLETON DR,Grandview-Woodland,495636.7151,5456986.3943
Theft from Vehicle,2022,3,24,15,0,21XX TEMPLETON DR,Grandview-Woodland,495637.4505,5457016.489
Theft from Vehicle,2022,7,6,1,0,21XX TRIUMPH ST,Grandview-Woodland,495520.6406,5459015.7254
Theft from Vehicle,2022,12,26,21,0,21XX TRIUMPH ST,Grandview-Woodland,495520.6406,5459015.7254
Theft from Vehicle,2022,6,4,22,0,21XX VENABLES ST,Grandview-Woodland,495512.4545,5458203.728
Theft from Vehicle,2022,6,9,12,0,21XX WALL ST,Grandview-Woodland,495526.9283,5459307.5664
Theft from Vehicle,2022,7,30,18,0,21XX WALL ST,Grandview-Woodland,495587.8802,5459443.7512
Theft from Vehicle,2022,4,15,23,0,21XX WALL ST,Grandview-Woodland,495587.8802,5459443.7512
Theft from Vehicle,2022,1,12,0,0,21XX WALL ST,Grandview-Woodland,495596.6503,5459440.7581
Theft from Vehicle,2022,4,2,22,0,21XX WALL ST,Grandview-Woodland,495606.6109,5459478.6864
Theft from Vehicle,2022,4,2,12,0,21XX WALL ST,Grandview-Woodland,495628.6345,5459519.7621
Theft from Vehicle,2022,4,21,22,0,21XX WOODLAND DR,Grandview-Woodland,494651.7332,5457029.5771
Theft from Vehicle,2022,3,19,16,0,22XX CAMBRIDGE ST,Grandview-Woodland,495663.7405,5459316.0317
Theft from Vehicle,2022,9,2,6,29,22XX CAMBRIDGE ST,Grandview-Woodland,495693.5087,5459315.5276
Theft from Vehicle,2022,9,23,19,30,22XX CAMBRIDGE ST,Grandview-Woodland,495736.9627,5459323.9371
Theft from Vehicle,2022,11,27,23,0,22XX CHARLES ST,Grandview-Woodland,495652.5795,5457804.9979
Theft from Vehicle,2022,1,10,1,0,22XX DUNDAS ST,Grandview-Woodland,495664.7508,5459114.1125
Theft from Vehicle,2022,6,20,7,0,22XX DUNDAS ST,Grandview-Woodland,495759.4222,5459112.9876
Theft from Vehicle,2022,6,6,23,0,22XX E 3RD AVE,Grandview-Woodland,495671.0447,5457213.7034
Theft from Vehicle,2022,5,6,18,0,22XX E 4TH AVE,Grandview-Woodland,495639.1366,5457107.1
Theft from Vehicle,2022,9,16,0,0,22XX E 6TH AVE,Grandview-Woodland,495634.6623,5456912.5155
Theft from Vehicle,2022,4,25,1,0,22XX E 6TH AVE,Grandview-Woodland,495724.6031,5456911.5511
Theft from Vehicle,2022,1,4,21,39,22XX E 7TH AVE,Grandview-Woodland,495706.5414,5456826.9085
Theft from Vehicle,2022,2,21,23,47,22XX E 7TH AVE,Grandview-Woodland,495706.5414,5456826.9085
Theft from Vehicle,2022,9,14,18,0,22XX E 8TH AVE,Grandview-Woodland,495693.9087,5456710.3839
Theft from Vehicle,2022,10,21,0,0,22XX E BROADWAY AVE,Grandview-Woodland,495704.0098,5456615.4349
Theft from Vehicle,2022,7,9,0,0,22XX E HASTINGS ST,Grandview-Woodland,495676.3878,5458719.5006
Theft from Vehicle,2022,10,18,14,0,22XX ETON ST,Grandview-Woodland,495665.7882,5459416.2756
Theft from Vehicle,2022,3,11,2,13,22XX FERNDALE ST,Grandview-Woodland,495706.9729,5458541.0079
Theft from Vehicle,2022,7,14,8,33,22XX FRANKLIN ST,Grandview-Woodland,495657.9049,5458811.6678
Theft from Vehicle,2022,11,7,0,50,22XX FRANKLIN ST,Grandview-Woodland,495733.7652,5458810.2234
Theft from Vehicle,2022,11,28,18,30,22XX MCGILL ST,Grandview-Woodland,495636.8661,5459517.9823
Theft from Vehicle,2022,9,7,11,39,22XX MCLEAN DR,Grandview-Woodland,494507.2746,5456836.8698
Theft from Vehicle,2022,8,19,1,45,22XX MCLEAN DR,Grandview-Woodland,494507.6529,5456884.9693
Theft from Vehicle,2022,12,8,19,0,22XX TRINITY ST,Grandview-Woodland,495688.7679,5459616.443
Theft from Vehicle,2022,6,17,5,0,22XX TRIUMPH ST,Grandview-Woodland,495695.8983,5459023.8867
Theft from Vehicle,2022,12,9,12,0,22XX TRIUMPH ST,Grandview-Woodland,495701.0497,5459014.6977
Theft from Vehicle,2022,9,29,22,0,22XX VENABLES ST,Grandview-Woodland,495652.0202,5458202.5416
Theft from Vehicle,2022,7,12,1,52,22XX VICTORIA DR,Grandview-Woodland,495213.617,5456921.0912
Theft from Vehicle,2022,10,30,22,0,22XX WILLIAM ST,Grandview-Woodland,495653.8788,5457907.099
Theft from Vehicle,2022,6,17,12,35,23XX E GEORGIA ST,Grandview-Woodland,495875.3301,5458398.9794
Theft from Vehicle,2022,10,6,1,0,23XX E PENDER ST,Grandview-Woodland,495795.5291,5458605.7767
Theft from Vehicle,2022,12,2,19,0,23XX FRANKLIN ST,Grandview-Woodland,495797.8268,5458809.0908
Theft from Vehicle,2022,6,30,15,0,23XX GRANT ST,Grandview-Woodland,495787.9199,5457601.2745
Theft from Vehicle,2022,1,1,12,0,23XX KITCHENER ST,Grandview-Woodland,495786.9992,5457694.7095
Theft from Vehicle,2022,7,6,4,45,23XX KITCHENER ST,Grandview-Woodland,495802.2716,5457694.906
Theft from Vehicle,2022,5,5,9,10,23XX MCLEAN DR,Grandview-Woodland,494507.1659,5456825.1453
Theft from Vehicle,2022,12,5,9,0,23XX NAPIER ST,Grandview-Woodland,495820.8235,5458007.3995
Theft from Vehicle,2022,10,10,11,32,23XX OXFORD ST,Grandview-Woodland,495830.2328,5459222.8217
Theft from Vehicle,2022,4,4,1,0,23XX TRINITY ST,Grandview-Woodland,495842.3479,5459615.553
Theft from Vehicle,2022,3,27,23,30,23XX TRIUMPH ST,Grandview-Woodland,495830.3388,5459022.9638
Theft from Vehicle,2022,4,3,23,53,23XX VICTORIA DR,Grandview-Woodland,495202.9641,5456801.953
Theft from Vehicle,2022,7,8,16,0,23XX VICTORIA DR,Grandview-Woodland,495212.193,5456807.6927
Theft from Vehicle,2022,8,19,20,0,23XX WALL ST,Grandview-Woodland,495761.3063,5459682.5018
Theft from Vehicle,2022,1,13,0,0,23XX WALL ST,Grandview-Woodland,495812.2538,5459730.7757
Theft from Vehicle,2022,2,23,23,30,23XX WOODLAND DR,Grandview-Woodland,494648.5132,5456803.9458
Theft from Vehicle,2022,12,12,20,0,23XX WOODLAND DR,Grandview-Woodland,494648.5132,5456803.9458
Theft from Vehicle,2022,9,15,23,0,23XX WOODLAND DR,Grandview-Woodland,494648.5491,5456806.4811
Theft from Vehicle,2022,4,23,12,0,23XX WOODLAND DR,Grandview-Woodland,494648.7729,5456822.2349
Theft from Vehicle,2022,9,6,18,0,2X GARDEN DR,Grandview-Woodland,495794.5519,5459092.504
Theft from Vehicle,2022,1,25,3,0,2XX N NANAIMO ST,Grandview-Woodland,495885.117,5459365.0831
Theft from Vehicle,2022,8,18,12,54,3XX CLARK DR,Grandview-Woodland,494404.8728,5458834.7657
Theft from Vehicle,2022,11,2,3,0,3XX GARDEN DR,Grandview-Woodland,495789.9358,5458783.7386
Theft from Vehicle,2022,2,9,7,0,3XX MCLEAN DR,Grandview-Woodland,494615.934,5458831.6664
Theft from Vehicle,2022,2,25,18,0,3XX VICTORIA DR,Grandview-Woodland,495236.1972,5458798.3993
Theft from Vehicle,2022,7,28,17,0,4XX MCLEAN DR,Grandview-Woodland,494614.0439,5458729.314
Theft from Vehicle,2022,3,20,4,23,5X TEMPLETON DR,Grandview-Woodland,495652.9805,5459069.5389
Theft from Vehicle,2022,5,23,23,0,5XX WOODLAND DR,Grandview-Woodland,494709.0452,5458521.249
Theft from Vehicle,2022,9,25,22,0,6XX VICTORIA DR,Grandview-Woodland,495223.3912,5458426.4507
Theft from Vehicle,2022,3,14,12,0,7XX CLARK DR,Grandview-Woodland,494386.1665,5458335.6765
Theft from Vehicle,2022,4,1,16,0,7XX TEMPLETON DR,Grandview-Woodland,495654.5945,5458388.7117
Theft from Vehicle,2022,8,1,10,22,7XX TEMPLETON DR,Grandview-Woodland,495654.6089,5458390.4856
Theft from Vehicle,2022,9,18,22,0,7XX WOODLAND DR,Grandview-Woodland,494715.5369,5458397.8777
Theft from Vehicle,2022,6,7,21,0,8XX MCLEAN DR,Grandview-Woodland,494611.6709,5458321.0979
Theft from Vehicle,2022,6,7,22,30,8XX SALSBURY DR,Grandview-Woodland,495032.7952,5458260.3141
Theft from Vehicle,2022,2,13,8,23,9XX COMMERCIAL DR,Grandview-Woodland,494949.4345,5458168.2562
Theft from Vehicle,2022,4,30,21,0,9XX COTTON DR,Grandview-Woodland,494800.4807,5458210.0043
Theft from Vehicle,2022,11,8,0,30,9XX ODLUM DR,Grandview-Woodland,494486.8653,5458218.4875
Theft from Vehicle,2022,5,9,9,0,9XX WOODLAND DR,Grandview-Woodland,494670.1454,5458218.4873
Theft from Vehicle,2022,8,3,11,0,ADANAC ST / COMMERCIAL DR,Grandview-Woodland,494873.8769,5458315.1559
Theft from Vehicle,2022,10,7,13,0,CHARLES ST / CLARK DR,Grandview-Woodland,494375.9357,5457821.9556
Theft from Vehicle,2022,3,4,10,0,CHARLES ST / MCLEAN DR,Grandview-Woodland,494582.3557,5457815.1006
Theft from Vehicle,2022,9,17,0,0,COMMERCIAL DR / E PENDER ST,Grandview-Woodland,494877.6341,5458616.8138
Theft from Vehicle,2022,4,6,12,0,COMMERCIAL DR / E PENDER ST,Grandview-Woodland,494877.6344,5458616.8141
Theft from Vehicle,2022,5,7,18,0,COMMERCIAL DR / NAPIER ST,Grandview-Woodland,494941.3236,5458014.1765
Theft from Vehicle,2022,10,11,16,0,COTTON DR / KITCHENER ST,Grandview-Woodland,494796.9199,5457712.2717
Theft from Vehicle,2022,12,23,17,0,E 2ND AVE / MCLEAN DR,Grandview-Woodland,494511.7229,5457333.4124
Theft from Vehicle,2022,7,17,18,30,E 4TH AVE / GARDEN DR,Grandview-Woodland,495775.3797,5457113.2806
Theft from Vehicle,2022,7,4,19,45,E 4TH AVE / MCLEAN DR,Grandview-Woodland,494508.6018,5457129.4623
Theft from Vehicle,2022,4,8,19,0,E 6TH AVE / SEMLIN DR,Grandview-Woodland,495349.1927,5456920.0542
Theft from Vehicle,2022,9,11,6,20,E 7TH AVE / MCLEAN DR,Grandview-Woodland,494502.6498,5456830.1864
Theft from Vehicle,2022,5,11,20,0,E 7TH AVE / WOODLAND DR,Grandview-Woodland,494644.272,5456827.2785
Theft from Vehicle,2022,5,4,4,30,E 8TH AVE / WOODLAND DR,Grandview-Woodland,494642.858,5456727.7049
Theft from Vehicle,2022,3,27,16,0,E BROADWAY AVE / WOODLAND DR,Grandview-Woodland,494641.688,5456624.306
Theft from Vehicle,2022,10,5,23,0,E BROADWAY AVE / WOODLAND DR,Grandview-Woodland,494641.688,5456624.3055
Theft from Vehicle,2022,5,30,16,0,E HASTINGS ST / WOODLAND DR,Grandview-Woodland,494717.6465,5458729.0477
Theft from Vehicle,2022,8,23,9,0,E HASTINGS ST / WOODLAND DR,Grandview-Woodland,494717.6465,5458729.0477
Theft from Vehicle,2022,8,24,11,40,E HASTINGS ST / WOODLAND DR,Grandview-Woodland,494717.6465,5458729.0477
Theft from Vehicle,2022,2,14,20,0,E PENDER ST / MCLEAN DR,Grandview-Woodland,494609.1443,5458621.5954
Theft from Vehicle,2022,11,17,17,0,E PENDER ST / MCLEAN DR,Grandview-Woodland,494609.1444,5458621.595
Theft from Vehicle,2022,7,3,5,30,E PENDER ST / SEMLIN DR,Grandview-Woodland,495370.2026,5458611.4408
Theft from Vehicle,2022,1,29,21,45,FRANKLIN ST / SALSBURY DR,Grandview-Woodland,495034.3913,5458825.4714
Theft from Vehicle,2022,1,11,20,30,FRANKLIN ST / WOODLAND DR,Grandview-Woodland,494717.155,5458831.0142
Theft from Vehicle,2022,10,31,0,0,GARDEN DR / NAPIER ST,Grandview-Woodland,495785.4421,5458003.8051
Theft from Vehicle,2022,12,10,18,0,GARDEN DR / TRIUMPH ST,Grandview-Woodland,495799.7446,5459018.415
Theft from Vehicle,2022,2,27,17,0,LAKEWOOD DR / TRIUMPH ST,Grandview-Woodland,495516.435,5459020.3174
Theft from Vehicle,2022,8,27,0,0,MCLEAN DR / VENABLES ST,Grandview-Woodland,494594.9394,5458221.5397
Theft from Vehicle,2022,8,2,22,0,NAPIER ST / SALSBURY DR,Grandview-Woodland,495083.9132,5458012.8354
Theft from Vehicle,2022,1,19,8,5,SALSBURY DR / VENABLES ST,Grandview-Woodland,495026.8544,5458212.0268
Theft from Vehicle,2022,12,18,18,0,SEMLIN DR / VENABLES ST,Grandview-Woodland,495368.889,5458209.0378
Theft of Bicycle,2022,8,26,20,0,11XX VICTORIA DR,Grandview-Woodland,495219.5868,5458001.6289
Theft of Bicycle,2022,3,31,18,0,13XX E 1ST AVE,Grandview-Woodland,494436.008,5457429.5914
Theft of Bicycle,2022,12,6,18,30,13XX E 7TH AVE,Grandview-Woodland,494451.9497,5456835.7874
Theft of Bicycle,2022,12,6,18,0,13XX E 7TH AVE,Grandview-Woodland,494453.6754,5456835.7522
Theft of Bicycle,2022,5,31,18,0,14XX COMMERCIAL DR,Grandview-Woodland,494931.2845,5457671.0994
Theft of Bicycle,2022,8,12,16,0,14XX E 7TH AVE,Grandview-Woodland,494574.7256,5456824.1331
Theft of Bicycle,2022,10,4,19,39,14XX E HASTINGS ST,Grandview-Woodland,494501.9506,5458728.5402
Theft of Bicycle,2022,6,5,13,55,14XX E HASTINGS ST,Grandview-Woodland,494563.7471,5458727.4016
Theft of Bicycle,2022,9,21,16,25,14XX E HASTINGS ST,Grandview-Woodland,494563.7471,5458727.4016
Theft of Bicycle,2022,6,3,9,0,14XX GRANDVIEW HWY N,Grandview-Woodland,494577.472,5456961.4597
Theft of Bicycle,2022,5,17,17,0,14XX WILLIAM ST,Grandview-Woodland,494540.2306,5457923.7314
Theft of Bicycle,2022,10,17,0,0,14XX WILLIAM ST,Grandview-Woodland,494540.2306,5457923.7314
Theft of Bicycle,2022,9,3,15,55,15XX E 5TH AVE,Grandview-Woodland,494729.0596,5457025.5314
Theft of Bicycle,2022,1,18,18,0,15XX E BROADWAY AVE,Grandview-Woodland,494696.5206,5456628.1195
Theft of Bicycle,2022,9,21,12,0,16XX E 3RD AVE,Grandview-Woodland,494851.6711,5457233.6809
Theft of Bicycle,2022,2,18,0,0,16XX E 4TH AVE,Grandview-Woodland,494789.3671,5457131.6533
Theft of Bicycle,2022,9,14,14,0,16XX E 8TH AVE,Grandview-Woodland,494900.7102,5456693.1563
Theft of Bicycle,2022,12,19,1,0,16XX GRANT ST,Grandview-Woodland,494850.1456,5457627.26
Theft of Bicycle,2022,5,4,11,0,16XX NAPIER ST,Grandview-Woodland,494923.2387,5458018.9232
Theft of Bicycle,2022,8,4,22,0,16XX SALSBURY DR,Grandview-Woodland,495079.0857,5457498.4105
Theft of Bicycle,2022,12,19,17,0,17XX E 4TH AVE,Grandview-Woodland,494959.3274,5457154.1448
Theft of Bicycle,2022,5,19,7,46,17XX MCSPADDEN AVE,Grandview-Woodland,495025.1866,5457079.3779
Theft of Bicycle,2022,7,6,0,0,18XX E 8TH AVE,Grandview-Woodland,495130.7915,5456718.3293
Theft of Bicycle,2022,3,13,15,20,18XX E GEORGIA ST,Grandview-Woodland,495114.8915,5458406.7867
Theft of Bicycle,2022,6,19,13,50,18XX E HASTINGS ST,Grandview-Woodland,495077.01,5458717.6521
Theft of Bicycle,2022,4,8,11,20,18XX E PENDER ST,Grandview-Woodland,495045.2602,5458618.6082
Theft of Bicycle,2022,11,8,16,0,18XX FRANCES ST,Grandview-Woodland,495069.2004,5458507.4266
Theft of Bicycle,2022,9,29,20,0,18XX FRANCES ST,Grandview-Woodland,495142.7393,5458505.9048
Theft of Bicycle,2022,5,26,19,0,19XX E 8TH AVE,Grandview-Woodland,495247.9092,5456716.654
Theft of Bicycle,2022,4,11,10,0,20XX FERNDALE ST,Grandview-Woodland,495500.1216,5458551.8325
Theft of Bicycle,2022,9,8,20,0,21XX E 5TH AVE,Grandview-Woodland,495569.9939,5457014.3114
Theft of Bicycle,2022,3,3,17,0,21XX E 8TH AVE,Grandview-Woodland,495626.8758,5456711.4452
Theft of Bicycle,2022,5,11,8,30,21XX MCLEAN DR,Grandview-Woodland,494511.4287,5457011.4174
Theft of Bicycle,2022,5,10,17,0,21XX VICTORIA DR,Grandview-Woodland,495205.4205,5456997.595
Theft of Bicycle,2022,3,12,16,0,21XX WILLIAM ST,Grandview-Woodland,495604.9336,5457907.712
Theft of Bicycle,2022,5,17,19,30,22XX MCGILL ST,Grandview-Woodland,495660.5355,5459526.7353
Theft of Bicycle,2022,5,9,12,0,22XX PANDORA ST,Grandview-Woodland,495733.5039,5458922.8396
Theft of Bicycle,2022,4,18,0,0,23XX ETON ST,Grandview-Woodland,495833.7236,5459423.9715
Theft of Bicycle,2022,3,27,18,0,23XX TRIUMPH ST,Grandview-Woodland,495829.7215,5459022.9644
Theft of Bicycle,2022,10,19,19,0,23XX TRIUMPH ST,Grandview-Woodland,495829.7215,5459022.9644
Theft of Bicycle,2022,5,17,19,0,2XX N TEMPLETON DR,Grandview-Woodland,495664.9238,5459354.9789
Theft of Bicycle,2022,11,15,17,47,4XX SEMLIN DR,Grandview-Woodland,495365.8895,5458627.8203
Theft of Bicycle,2022,3,4,15,3,7XX TEMPLETON DR,Grandview-Woodland,495645.2725,5458367.6113
Theft of Bicycle,2022,6,22,9,0,8XX VICTORIA DR,Grandview-Woodland,495231.8203,5458239.6579
Theft of Bicycle,2022,8,1,11,0,CHARLES ST / COMMERCIAL DR,Grandview-Woodland,494938.4748,5457812.9037
Theft of Bicycle,2022,7,19,13,0,COMMERCIAL DR / GRANDVIEW HWY N,Grandview-Woodland,494923.9661,5456775.6636
Theft of Bicycle,2022,7,22,14,55,COMMERCIAL DR / VENABLES ST,Grandview-Woodland,494874.8597,5458215.3794
Theft of Bicycle,2022,7,5,0,55,E 1ST AVE / SALSBURY DR,Grandview-Woodland,495073.5619,5457424.3973
Theft of Bicycle,2022,9,19,21,0,E 6TH AVE / SEMLIN DR,Grandview-Woodland,495349.1927,5456920.0542
Theft of Bicycle,2022,12,3,21,0,E HASTINGS ST / NANAIMO ST,Grandview-Woodland,495887.5446,5458714.2743
Theft of Bicycle,2022,7,16,17,15,E HASTINGS ST / TEMPLETON DR,Grandview-Woodland,495653.3692,5458714.9996
Theft of Bicycle,2022,12,26,16,0,PARKER ST / SALSBURY DR,Grandview-Woodland,495085.421,5458112.4093
Theft of Vehicle,2022,4,3,23,0,10XX CLARK DR,Grandview-Woodland,494382.6035,5458098.4078
Theft of Vehicle,2022,11,12,12,0,11XX VICTORIA DR,Grandview-Woodland,495228.1109,5457958.5841
Theft of Vehicle,2022,9,18,5,19,12XX ODLUM DR,Grandview-Woodland,494481.1527,5457828.1824
Theft of Vehicle,2022,1,29,6,18,13XX COMMERCIAL DR,Grandview-Woodland,494942.0326,5457760.1763
Theft of Vehicle,2022,1,30,8,0,13XX E 1ST AVE,Grandview-Woodland,494436.008,5457429.5914
Theft of Vehicle,2022,1,14,15,20,13XX E HASTINGS ST,Grandview-Woodland,494419.2444,5458739.2092
Theft of Vehicle,2022,4,24,10,54,13XX GRANT ST,Grandview-Woodland,494376.9946,5457636.2484
Theft of Vehicle,2022,6,23,20,18,13XX GRANT ST,Grandview-Woodland,494380.9067,5457636.1809
Theft of Vehicle,2022,7,9,6,14,14XX E 4TH AVE,Grandview-Woodland,494512.7584,5457124.8536
Theft of Vehicle,2022,5,13,15,0,14XX E PENDER ST,Grandview-Woodland,494537.3049,5458618.2819
Theft of Vehicle,2022,7,7,0,0,14XX FRANKLIN ST,Grandview-Woodland,494537.272,5458829.7638
Theft of Vehicle,2022,8,10,18,0,14XX GRANT ST,Grandview-Woodland,494546.8223,5457641.5872
Theft of Vehicle,2022,7,28,13,3,14XX GRANT ST,Grandview-Woodland,494613.9074,5457630.4216
Theft of Vehicle,2022,2,12,12,0,14XX GRAVELEY ST,Grandview-Woodland,494567.6397,5457529.3193
Theft of Vehicle,2022,3,8,21,0,14XX SEMLIN DR,Grandview-Woodland,495356.6082,5457663.2844
Theft of Vehicle,2022,10,26,19,0,14XX WOODLAND DR,Grandview-Woodland,494660.6406,5457710.5458
Theft of Vehicle,2022,9,19,4,35,15XX E 1ST AVE,Grandview-Woodland,494657.9239,5457427.0933
Theft of Vehicle,2022,1,22,14,0,15XX E 6TH AVE,Grandview-Woodland,494779.6235,5456933.7699
Theft of Vehicle,2022,9,25,17,0,15XX GARDEN DR,Grandview-Woodland,495787.4668,5457604.4829
Theft of Vehicle,2022,9,30,15,0,15XX VICTORIA DR,Grandview-Woodland,495222.3751,5457611.0444
Theft of Vehicle,2022,4,13,23,30,16XX COMMERCIAL DR,Grandview-Woodland,494927.9168,5457487.0523
Theft of Vehicle,2022,10,5,18,0,16XX E 6TH AVE,Grandview-Woodland,494787.0129,5456924.4829
Theft of Vehicle,2022,5,12,0,0,16XX E 6TH AVE,Grandview-Woodland,494889.0796,5456922.5246
Theft of Vehicle,2022,5,3,7,30,16XX E 8TH AVE,Grandview-Woodland,494788.4208,5456720.4654
Theft of Vehicle,2022,5,14,16,30,16XX GRAVELEY ST,Grandview-Woodland,494797.024,5457525.8193
Theft of Vehicle,2022,11,15,11,22,17XX E 3RD AVE,Grandview-Woodland,494944.9203,5457223.2413
Theft of Vehicle,2022,7,31,20,45,17XX E 6TH AVE,Grandview-Woodland,494927.5723,5456921.7954
Theft of Vehicle,2022,8,4,1,14,17XX E 7TH AVE,Grandview-Woodland,494998.1596,5456820.0325
Theft of Vehicle,2022,6,20,0,0,17XX E 7TH AVE,Grandview-Woodland,495000.8617,5456820.0105
Theft of Vehicle,2022,12,25,4,0,17XX E GEORGIA ST,Grandview-Woodland,494878.9184,5458411.8285
Theft of Vehicle,2022,6,23,14,0,17XX E PENDER ST,Grandview-Woodland,494882.1772,5458612.1638
Theft of Vehicle,2022,7,22,21,0,17XX E PENDER ST,Grandview-Woodland,494882.1772,5458612.1638
Theft of Vehicle,2022,12,24,20,0,17XX E PENDER ST,Grandview-Woodland,494882.1772,5458612.1638
Theft of Vehicle,2022,1,12,19,0,17XX GRANT ST,Grandview-Woodland,494936.4081,5457619.9684
Theft of Vehicle,2022,2,2,18,0,18XX ADANAC ST,Grandview-Woodland,495056.9832,5458316.6393
Theft of Vehicle,2022,12,28,20,20,18XX COMMERCIAL DR,Grandview-Woodland,494935.9172,5457325.9781
Theft of Vehicle,2022,4,30,6,0,18XX POWELL ST,Grandview-Woodland,495105.1304,5459073.1993
Theft of Vehicle,2022,2,13,13,0,19XX E HASTINGS ST,Grandview-Woodland,495235.1454,5458724.0936
Theft of Vehicle,2022,1,13,17,0,20XX CHARLES ST,Grandview-Woodland,495362.9533,5457801.3327
Theft of Vehicle,2022,3,15,20,30,20XX COMMERCIAL DR,Grandview-Woodland,494933.8025,5457123.4228
Theft of Vehicle,2022,5,23,14,0,20XX E 3RD AVE,Grandview-Woodland,495433.8078,5457225.7445
Theft of Vehicle,2022,5,8,23,30,20XX FRANKLIN ST,Grandview-Woodland,495452.3165,5458815.0513
Theft of Vehicle,2022,6,6,6,0,20XX NAPIER ST,Grandview-Woodland,495436.5401,5458011.1925
Theft of Vehicle,2022,12,30,18,0,20XX WOODLAND DR,Grandview-Woodland,494653.0451,5457126.6967
Theft of Vehicle,2022,5,22,20,0,21XX ADANAC ST,Grandview-Woodland,495513.0921,5458301.3254
Theft of Vehicle,2022,3,26,12,0,21XX CAMBRIDGE ST,Grandview-Woodland,495637.0057,5459325.4306
