TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2021,5,8,15,0,7XX CARDERO ST,West End,490398.4733,5459663.4339
Theft from Vehicle,2021,1,10,0,0,7XX CHILCO ST,West End,490009.406,5460144.5967
Theft from Vehicle,2021,8,29,15,0,7XX GILFORD ST,West End,490083.7598,5460020.6641
Theft from Vehicle,2021,6,22,12,0,7XX JERVIS ST,West End,490718.4513,5459444.0054
Theft from Vehicle,2021,8,27,10,0,7XX JERVIS ST,West End,490774.9235,5459489.624
Theft from Vehicle,2021,4,13,6,20,7XX NICOLA ST,West End,490592.1057,5459673.964
Theft from Vehicle,2021,1,2,10,15,7XX THURLOW ST,West End,490967.2885,5459155.0621
Theft from Vehicle,2021,1,31,9,40,7XX THURLOW ST,West End,490967.2885,5459155.0621
Theft from Vehicle,2021,7,3,18,13,7XX THURLOW ST,West End,490967.2885,5459155.0621
Theft from Vehicle,2021,8,16,14,30,7XX THURLOW ST,West End,490967.2885,5459155.0621
Theft from Vehicle,2021,9,10,14,30,7XX THURLOW ST,West End,490967.2885,5459155.0621
Theft from Vehicle,2021,12,30,21,20,7XX THURLOW ST,West End,490968.9291,5459156.7066
Theft from Vehicle,2021,1,5,19,0,7XX THURLOW ST,West End,491046.5618,5459221.0707
Theft from Vehicle,2021,4,16,0,0,8XX BROUGHTON ST,West End,490491.6052,5459404.8531
Theft from Vehicle,2021,8,8,19,30,8XX BROUGHTON ST,West End,490509.7583,5459436.4917
Theft from Vehicle,2021,12,30,0,0,8XX BURRARD ST,West End,491000.0841,5458892.9535
Theft from Vehicle,2021,7,19,17,0,8XX BURRARD ST,West End,491001.2752,5458894.1381
Theft from Vehicle,2021,2,1,5,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,3,26,19,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,3,30,18,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,5,28,20,45,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,5,30,16,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,6,4,19,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,6,20,10,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,6,21,23,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,6,30,19,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,7,19,20,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,7,19,22,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,8,4,7,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,9,13,5,49,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,10,8,15,30,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,10,8,23,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,10,9,2,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,10,9,6,30,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,10,10,16,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,10,11,5,53,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,11,5,13,30,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,11,7,16,30,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,12,24,22,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,12,29,12,45,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,12,29,18,0,8XX BURRARD ST,West End,491012.1029,5458904.9078
Theft from Vehicle,2021,5,6,17,0,8XX BUTE ST,West End,490638.6506,5459126.968
Theft from Vehicle,2021,5,6,9,55,8XX CARDERO ST,West End,490380.1789,5459631.1658
Theft from Vehicle,2021,5,14,11,0,8XX JERVIS ST,West End,490652.152,5459362.034
Theft from Vehicle,2021,7,13,15,22,8XX LAGOON DR,West End,489931.0551,5460083.3221
Theft from Vehicle,2021,9,26,10,10,8XX LAGOON DR,West End,489931.0551,5460083.3221
Theft from Vehicle,2021,9,27,14,0,8XX LAGOON DR,West End,489931.0551,5460083.3221
Theft from Vehicle,2021,10,9,17,30,8XX THURLOW ST,West End,490911.88,5459099.4825
Theft from Vehicle,2021,6,6,12,0,8XX THURLOW ST,West End,490919.7962,5459094.4795
Theft from Vehicle,2021,2,5,22,0,9XX BROUGHTON ST,West End,490329.6052,5459238.694
Theft from Vehicle,2021,7,9,8,12,9XX BROUGHTON ST,West End,490329.6052,5459238.694
Theft from Vehicle,2021,8,30,6,0,9XX BROUGHTON ST,West End,490329.6052,5459238.694
Theft from Vehicle,2021,8,31,0,30,9XX BROUGHTON ST,West End,490329.6052,5459238.694
Theft from Vehicle,2021,9,3,7,30,9XX BURRARD ST,West End,490938.7233,5458832.2216
Theft from Vehicle,2021,11,12,17,30,9XX JERVIS ST,West End,490570.2859,5459290.5463
Theft from Vehicle,2021,11,12,21,0,9XX JERVIS ST,West End,490570.2859,5459290.5463
Theft from Vehicle,2021,9,27,16,30,9XX JERVIS ST,West End,490576.6904,5459284.0198
Theft from Vehicle,2021,10,3,22,30,9XX THURLOW ST,West End,490842.4634,5459016.4871
Theft from Vehicle,2021,2,7,18,30,ALBERNI ST / BROUGHTON ST,West End,490629.3137,5459546.2335
Theft from Vehicle,2021,8,30,21,0,ALBERNI ST / BROUGHTON ST,West End,490629.3137,5459546.2335
Theft from Vehicle,2021,6,28,21,30,ALBERNI ST / BURRARD ST,West End,491151.7651,5459036.2266
Theft from Vehicle,2021,6,30,14,44,ALBERNI ST / BURRARD ST,West End,491151.7651,5459036.2266
Theft from Vehicle,2021,8,20,19,15,ALBERNI ST / BURRARD ST,West End,491151.7651,5459036.2266
Theft from Vehicle,2021,3,1,18,30,ALBERNI ST / BURRARD ST,West End,491151.7655,5459036.2265
Theft from Vehicle,2021,4,2,17,0,ALBERNI ST / BURRARD ST,West End,491151.7655,5459036.2265
Theft from Vehicle,2021,6,26,20,30,ALBERNI ST / BURRARD ST,West End,491151.7655,5459036.2265
Theft from Vehicle,2021,11,18,12,0,ALBERNI ST / BURRARD ST,West End,491151.7655,5459036.2265
Theft from Vehicle,2021,12,29,19,30,ALBERNI ST / BURRARD ST,West End,491151.7655,5459036.2265
Theft from Vehicle,2021,1,7,19,0,ALBERNI ST / BUTE ST,West End,490842.8531,5459340.7185
Theft from Vehicle,2021,3,6,5,35,ALBERNI ST / CARDERO ST,West End,490457.1744,5459718.856
Theft from Vehicle,2021,12,4,17,0,ALBERNI ST / CARDERO ST,West End,490457.1744,5459718.856
Theft from Vehicle,2021,1,17,13,6,ALBERNI ST / DENMAN ST,West End,490227.3947,5459946.994
Theft from Vehicle,2021,1,31,1,0,ALBERNI ST / GILFORD ST,West End,490113.4109,5460057.5686
Theft from Vehicle,2021,3,24,0,0,ALBERNI ST / GILFORD ST,West End,490113.4109,5460057.5686
Theft from Vehicle,2021,3,20,0,50,ALBERNI ST / JERVIS ST,West End,490730.4054,5459449.8212
Theft from Vehicle,2021,6,18,17,30,ALBERNI ST / JERVIS ST,West End,490730.4054,5459449.8212
Theft from Vehicle,2021,11,24,21,0,ALBERNI ST / JERVIS ST,West End,490730.4054,5459449.8212
Theft from Vehicle,2021,11,28,19,30,ALBERNI ST / THURLOW ST,West End,491003.6115,5459185.0023
Theft from Vehicle,2021,12,31,0,0,ALBERNI ST / THURLOW ST,West End,491003.6115,5459185.0023
Theft from Vehicle,2021,2,9,10,0,ALBERNI ST / THURLOW ST,West End,491003.6118,5459185.0025
Theft from Vehicle,2021,3,5,19,30,ALBERNI ST / THURLOW ST,West End,491003.6118,5459185.0025
Theft from Vehicle,2021,7,21,3,16,ALBERNI ST / THURLOW ST,West End,491003.6118,5459185.0025
Theft from Vehicle,2021,9,19,0,15,ALBERNI ST / THURLOW ST,West End,491003.6118,5459185.0025
Theft from Vehicle,2021,3,4,19,0,BARCLAY ST / BURRARD ST,West End,490911.1603,5458799.3801
Theft from Vehicle,2021,9,9,10,30,BARCLAY ST / BURRARD ST,West End,490911.1603,5458799.3801
Theft from Vehicle,2021,10,3,22,30,BARCLAY ST / THURLOW ST,West End,490768.3012,5458948.2204
Theft from Vehicle,2021,5,22,14,0,BEACH AVE / BURRARD ST,West End,490237.479,5458189.5172
Theft from Vehicle,2021,5,27,19,0,BEACH AVE / BURRARD ST,West End,490237.479,5458189.5172
Theft from Vehicle,2021,9,25,12,0,BIDWELL ST / COMOX ST,West End,489955.7981,5459440.0761
Theft from Vehicle,2021,9,1,0,0,BIDWELL ST / DAVIE ST,West End,489801.6647,5459286.1766
Theft from Vehicle,2021,4,14,0,0,BIDWELL ST / HARO ST,West End,490188.505,5459676.8617
Theft from Vehicle,2021,6,21,18,0,BIDWELL ST / PANTAGES LANE,West End,489765.7894,5459249.5176
Theft from Vehicle,2021,10,11,8,18,BIDWELL ST / PANTAGES LANE,West End,489765.7894,5459249.5176
Theft from Vehicle,2021,4,9,17,0,BROUGHTON ST / COMOX ST,West End,490240.3615,5459157.6447
Theft from Vehicle,2021,8,11,22,0,BROUGHTON ST / COMOX ST,West End,490240.3615,5459157.6447
Theft from Vehicle,2021,11,9,12,0,BROUGHTON ST / DAVIE ST,West End,490087.153,5459004.4138
Theft from Vehicle,2021,11,12,17,0,BROUGHTON ST / HARO ST,West End,490472.8752,5459392.2415
Theft from Vehicle,2021,1,31,19,0,BURNABY ST / CARDERO ST,West End,489837.4566,5459092.1946
Theft from Vehicle,2021,2,13,20,0,BURNABY ST / THURLOW ST,West End,490381.7782,5458553.1254
Theft from Vehicle,2021,7,30,12,30,BURRARD ST / DAVIE ST,West End,490604.1485,5458488.3284
Theft from Vehicle,2021,5,27,19,5,BURRARD ST / DAVIE ST,West End,490604.1485,5458488.3285
Theft from Vehicle,2021,12,6,0,59,BURRARD ST / NELSON ST,West End,490833.2787,5458723.2683
Theft from Vehicle,2021,1,27,4,0,BURRARD ST / ROBSON ST,West End,491068.8641,5458954.9167
Theft from Vehicle,2021,2,20,13,0,BURRARD ST / ROBSON ST,West End,491068.8641,5458954.9167
Theft from Vehicle,2021,2,26,14,35,BURRARD ST / ROBSON ST,West End,491068.8641,5458954.9167
Theft from Vehicle,2021,4,28,15,30,BURRARD ST / ROBSON ST,West End,491068.8641,5458954.9167
Theft from Vehicle,2021,7,13,14,45,BURRARD ST / ROBSON ST,West End,491068.8641,5458954.9167
Theft from Vehicle,2021,8,1,16,0,BURRARD ST / ROBSON ST,West End,491068.8641,5458954.9167
Theft from Vehicle,2021,10,2,13,29,BURRARD ST / ROBSON ST,West End,491068.8641,5458954.9167
Theft from Vehicle,2021,12,18,19,30,BURRARD ST / ROBSON ST,West End,491068.8641,5458954.9167
Theft from Vehicle,2021,11,11,17,30,BURRARD ST / ROBSON ST,West End,491068.8642,5458954.9168
Theft from Vehicle,2021,7,28,12,0,BURRARD ST / ROSEMARY BROWN LANE,West End,491028.3683,5458914.6379
Theft from Vehicle,2021,11,26,15,45,BURRARD ST / ROSEMARY BROWN LANE,West End,491028.3683,5458914.6379
Theft from Vehicle,2021,12,4,15,0,BURRARD ST / SMITHE ST,West End,490950.9624,5458837.6462
Theft from Vehicle,2021,2,4,23,15,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619
Theft from Vehicle,2021,2,4,23,45,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619
Theft from Vehicle,2021,4,18,0,0,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619
Theft from Vehicle,2021,4,23,23,45,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619
Theft from Vehicle,2021,7,6,19,45,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619
Theft from Vehicle,2021,8,7,11,0,BUTE ST / DAVIE ST,West End,490301.4015,5458792.1619
Theft from Vehicle,2021,11,10,18,0,BUTE ST / EIHU LANE,West End,490806.0688,5459298.8204
Theft from Vehicle,2021,2,7,0,0,BUTE ST / PACIFIC ST,West End,490066.9359,5458553.9408
Theft from Vehicle,2021,2,4,13,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,4,12,21,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,4,12,21,30,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,4,15,22,45,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,6,13,14,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,7,21,14,30,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,9,8,8,45,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,9,10,22,45,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,9,29,11,0,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,12,8,12,5,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
Theft from Vehicle,2021,10,1,23,0,BUTE ST / STOVOLD LANE,West End,490646.6739,5459141.2954
Theft from Vehicle,2021,3,6,23,0,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591
Theft from Vehicle,2021,4,10,19,0,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591
Theft from Vehicle,2021,5,22,0,1,BUTE ST / W GEORGIA ST,West End,490885.8447,5459383.6591
Theft from Vehicle,2021,5,7,22,0,CARDERO ST / COMOX ST,West End,490070.7758,5459326.8617
Theft from Vehicle,2021,8,27,10,0,CARDERO ST / DAVIE ST,West End,489915.3258,5459172.7169
Theft from Vehicle,2021,7,12,2,51,CARDERO ST / MAXINE LANE,West End,489803.2808,5459056.7602
Theft from Vehicle,2021,8,17,12,8,COMOX ST / NICOLA ST,West End,490154.9827,5459242.676
Theft from Vehicle,2021,10,30,7,0,COMOX ST / THURLOW ST,West End,490610.897,5458790.2684
Theft from Vehicle,2021,11,27,19,21,COMOX ST / THURLOW ST,West End,490610.897,5458790.2684
Theft from Vehicle,2021,8,5,17,0,DAVIE ST / NICOLA ST,West End,490001.6679,5459086.9464
Theft from Vehicle,2021,1,4,11,30,DAVIE ST / THURLOW ST,West End,490456.6507,5458633.7717
Theft from Vehicle,2021,4,14,1,53,DAVIE ST / THURLOW ST,West End,490456.6507,5458633.7717
Theft from Vehicle,2021,11,16,0,16,DAVIE ST / THURLOW ST,West End,490456.6507,5458633.7717
Theft from Vehicle,2021,11,27,9,30,DENMAN ST / HARO ST,West End,490072.3246,5459789.9309
Theft from Vehicle,2021,1,16,8,5,DENMAN ST / NELSON ST,West End,489920.1367,5459634.8577
Theft from Vehicle,2021,11,22,0,0,DENMAN ST / NELSON ST,West End,489920.1367,5459634.8577
Theft from Vehicle,2021,11,18,23,20,DENMAN ST / PENDRELL ST,West End,489762.9315,5459476.8849
Theft from Vehicle,2021,9,4,17,45,DENMAN ST / TED_NORTHE LANE,West End,489961.953,5459676.0835
Theft from Vehicle,2021,5,5,14,13,DENMAN ST / W GEORGIA ST,West End,490276.8955,5459994.7654
Theft from Vehicle,2021,1,3,0,0,EIHU LANE / THURLOW ST,West End,490963.855,5459145.1459
Theft from Vehicle,2021,11,3,16,36,EIHU LANE / THURLOW ST,West End,490963.855,5459145.1459
Theft from Vehicle,2021,6,25,7,57,GILFORD ST / ROBSON ST,West End,490036.3092,5459978.6206
Theft from Vehicle,2021,4,1,1,0,HARO ST / NICOLA ST,West End,490387.1376,5459475.8801
Theft from Vehicle,2021,3,23,19,0,HARO ST / THURLOW ST,West End,490842.95,5459023.4695
Theft from Vehicle,2021,2,3,17,0,HARWOOD ST / JERVIS ST,West End,490032.9238,5458745.1498
Theft from Vehicle,2021,10,1,0,0,HENSHAW LANE / NICOLA ST,West End,490195.3827,5459282.6117
Theft from Vehicle,2021,2,19,20,0,JERVIS ST / PACIFIC ST,West End,489954.9831,5458667.6387
Theft from Vehicle,2021,2,4,12,0,JERVIS ST / PANTAGES LANE,West End,490148.3867,5458865.6678
Theft from Vehicle,2021,2,5,15,45,JERVIS ST / ROBSON ST,West End,490652.6245,5459369.1093
Theft from Vehicle,2021,3,15,0,0,JERVIS ST / ROSEMARY BROWN LANE,West End,490615.9454,5459331.0848
Theft from Vehicle,2021,10,11,3,0,JERVIS ST / W GEORGIA ST,West End,490773.7936,5459495.0505
Theft from Vehicle,2021,11,22,23,59,NELSON ST / THURLOW ST,West End,490687.3281,5458867.5359
Theft from Vehicle,2021,10,15,0,3,NELSON ST / THURLOW ST,West End,490687.3284,5458867.5356
Theft from Vehicle,2021,10,1,21,0,NICOLA ST / ROBSON ST,West End,490465.2072,5459553.9864
Theft from Vehicle,2021,7,9,19,0,ROBSON ST / THURLOW ST,West End,490920.4233,5459101.6054
Theft of Bicycle,2021,11,1,1,30,10XX ALBERNI ST,West End,491103.0215,5459078.6959
Theft of Bicycle,2021,7,6,18,30,10XX BEACH AVE,West End,490234.4136,5458201.015
Theft of Bicycle,2021,9,3,2,55,10XX BROUGHTON ST,West End,490247.4903,5459171.3852
Theft of Bicycle,2021,6,22,1,30,10XX BURNABY ST,West End,490424.6861,5458502.8859
Theft of Bicycle,2021,7,20,7,0,10XX BURNABY ST,West End,490495.4166,5458443.882
Theft of Bicycle,2021,7,21,21,0,10XX BURNABY ST,West End,490495.4166,5458443.882
Theft of Bicycle,2021,8,5,16,20,10XX BURRARD ST,West End,490729.8291,5458622.3417
Theft of Bicycle,2021,11,24,10,30,10XX DAVIE ST,West End,490543.5132,5458554.5401
Theft of Bicycle,2021,8,29,21,25,10XX DAVIE ST,West End,490593.5634,5458492.3451
Theft of Bicycle,2021,6,20,16,34,10XX DENMAN ST,West End,489850.7347,5459572.1789
Theft of Bicycle,2021,7,8,16,30,10XX DENMAN ST,West End,489919.4242,5459627.6947
Theft of Bicycle,2021,12,7,23,0,10XX GILFORD ST,West End,489706.2282,5459642.1122
Theft of Bicycle,2021,7,21,10,0,10XX GILFORD ST,West End,489791.3672,5459726.4889
Theft of Bicycle,2021,7,9,16,0,10XX HARWOOD ST,West End,490348.9488,5458424.6872
Theft of Bicycle,2021,7,7,15,0,10XX PACIFIC ST,West End,490258.8902,5458368.3026
Theft of Bicycle,2021,10,5,19,27,10XX W GEORGIA ST,West End,491141.8857,5459124.422
Theft of Bicycle,2021,7,7,20,45,11XX ALBERNI ST,West End,490952.6266,5459240.7531
Theft of Bicycle,2021,12,15,0,0,11XX ALBERNI ST,West End,490983.9912,5459210.3728
Theft of Bicycle,2021,9,9,14,59,11XX ALBERNI ST,West End,490995.6077,5459186.3898
Theft of Bicycle,2021,5,27,0,0,11XX BARCLAY ST,West End,490749.3026,5458973.8993
Theft of Bicycle,2021,4,13,4,0,11XX BEACH AVE,West End,490111.1796,5458391.3383
Theft of Bicycle,2021,4,13,4,40,11XX BEACH AVE,West End,490111.1796,5458391.3383
Theft of Bicycle,2021,6,8,14,0,11XX BEACH AVE,West End,490111.1796,5458391.3383
Theft of Bicycle,2021,3,23,12,0,11XX BEACH AVE,West End,490136.1724,5458353.3161
Theft of Bicycle,2021,3,9,18,0,11XX BIDWELL ST,West End,489821.5559,5459300.1997
Theft of Bicycle,2021,7,13,21,0,11XX BURNABY ST,West End,490317.8309,5458622.1344
Theft of Bicycle,2021,11,21,10,0,11XX BURNABY ST,West End,490317.8309,5458622.1344
Theft of Bicycle,2021,6,7,21,20,11XX CARDERO ST,West End,489942.1379,5459205.4781
Theft of Bicycle,2021,4,19,19,33,11XX DAVIE ST,West End,490360.0777,5458725.7671
Theft of Bicycle,2021,12,4,6,30,11XX DAVIE ST,West End,490360.0777,5458725.7671
Theft of Bicycle,2021,11,20,20,15,11XX DAVIE ST,West End,490374.272,5458711.286
Theft of Bicycle,2021,7,27,16,0,11XX DAVIE ST,West End,490443.5988,5458653.6192
Theft of Bicycle,2021,2,7,14,0,11XX GILFORD ST,West End,489677.2724,5459612.6816
Theft of Bicycle,2021,2,12,4,0,11XX GILFORD ST,West End,489677.2724,5459612.6816
Theft of Bicycle,2021,4,17,1,0,11XX HARWOOD ST,West End,490220.0342,5458566.3475
Theft of Bicycle,2021,6,28,8,0,11XX HARWOOD ST,West End,490220.0342,5458566.3475
Theft of Bicycle,2021,7,14,20,0,11XX HARWOOD ST,West End,490225.1858,5458548.4101
Theft of Bicycle,2021,7,15,0,0,11XX HARWOOD ST,West End,490225.1858,5458548.4101
Theft of Bicycle,2021,2,28,11,0,11XX HARWOOD ST,West End,490259.9148,5458514.1177
Theft of Bicycle,2021,7,4,20,0,11XX PENDRELL ST,West End,490439.7327,5458801.3692
Theft of Bicycle,2021,7,14,23,30,12XX BEACH AVE,West End,490014.6081,5458521.6638
Theft of Bicycle,2021,3,13,12,0,12XX BURNABY ST,West End,490152.2575,5458787.7725
Theft of Bicycle,2021,4,13,0,48,12XX BURNABY ST,West End,490152.2575,5458787.7725
Theft of Bicycle,2021,3,22,3,49,12XX BURNABY ST,West End,490193.3363,5458732.4223
Theft of Bicycle,2021,9,5,12,0,12XX BURNABY ST,West End,490193.3363,5458732.4223
Theft of Bicycle,2021,11,4,12,28,12XX BURNABY ST,West End,490193.3363,5458732.4223
Theft of Bicycle,2021,9,2,20,0,12XX BURRARD ST,West End,490559.3651,5458450.4361
Theft of Bicycle,2021,12,2,12,0,12XX COMOX ST,West End,490414.9988,5458979.4383
Theft of Bicycle,2021,12,1,20,30,12XX DAVIE ST,West End,490230.1227,5458868.8064
Theft of Bicycle,2021,4,15,0,0,12XX HARWOOD ST,West End,490097.4768,5458687.5772
Theft of Bicycle,2021,12,3,9,0,12XX NELSON ST,West End,490451.5508,5459110.2798
Theft of Bicycle,2021,3,7,17,11,12XX NELSON ST,West End,490491.9116,5459056.5104
Theft of Bicycle,2021,7,22,1,0,12XX NICOLA ST,West End,489939.8289,5459018.4934
Theft of Bicycle,2021,8,24,12,0,12XX PENDRELL ST,West End,490330.7026,5458906.3025
Theft of Bicycle,2021,9,19,11,0,12XX ROBSON ST,West End,490739.3351,5459276.0189
Theft of Bicycle,2021,1,1,0,0,13XX ALBERNI ST,West End,490667.2323,5459516.388
Theft of Bicycle,2021,3,17,15,0,13XX ALBERNI ST,West End,490667.2323,5459516.388
Theft of Bicycle,2021,7,2,20,0,13XX ALBERNI ST,West End,490700.6544,5459484.513
Theft of Bicycle,2021,8,9,21,0,13XX ALBERNI ST,West End,490700.6544,5459484.513
Theft of Bicycle,2021,4,3,3,50,13XX BARCLAY ST,West End,490446.0336,5459261.106
Theft of Bicycle,2021,6,21,3,7,13XX BARCLAY ST,West End,490446.0336,5459261.106
Theft of Bicycle,2021,11,2,9,0,13XX BARCLAY ST,West End,490446.0336,5459261.106
Theft of Bicycle,2021,7,14,23,0,13XX BARCLAY ST,West End,490450.2246,5459269.787
Theft of Bicycle,2021,7,28,14,45,13XX BEACH AVE,West End,489860.3206,5458766.6606
Theft of Bicycle,2021,8,19,18,0,13XX PENDRELL ST,West End,490213.2882,5459026.1567
Theft of Bicycle,2021,7,8,6,30,13XX PENDRELL ST,West End,490227.7316,5459011.6546
Theft of Bicycle,2021,2,8,20,0,14XX COMOX ST,West End,490169.0586,5459222.2047
Theft of Bicycle,2021,4,27,13,0,14XX COMOX ST,West End,490189.137,5459215.1134
Theft of Bicycle,2021,3,29,8,45,14XX NELSON ST,West End,490292.8212,5459254.3702
Theft of Bicycle,2021,8,3,21,23,14XX PENDRELL ST,West End,490116.2554,5459123.6547
Theft of Bicycle,2021,7,14,23,0,15XX BARCLAY ST,West End,490266.5416,5459439.2911
Theft of Bicycle,2021,10,16,10,30,15XX BARCLAY ST,West End,490266.5416,5459439.2911
